record_id,source,title,snippet,link,thumbnail,video_link,snippet_highlighted_words,displayed_link,title_snippet,likes,comments,author,link_to_author,post_id
135,TikTok · Caster Hoàng Luân,Viễn cảnh T1 BDD vs HLE Faker #hoangluan #boxstudio ...,"4962 Lượt thích,137 Bình luận.Video TikTok từ Caster Hoàng Luân (@blvhoangluan): ""Viễn cảnh T1 BDD vs HLE Faker #hoangluan #boxstudio ...",https://www.tiktok.com/@blvhoangluan/video/7572427460201942280,https://serpapi.com/searches/691886205abea5a38f0e4f99/images/72984936b91b27855892ab6249047f6ee28b17bdc76ae74bd04b190e95975737.jpeg,,,259.9K+ views · 1 day ago,"Viễn cảnh T1 BDD vs HLE Faker #hoangluan #boxstudio ... 4962 Lượt thích,137 Bình luận.Video TikTok từ Caster Hoàng Luân (@blvhoangluan): ""Viễn cảnh T1 BDD vs HLE Faker #hoangluan #boxstudio ...",,,blvhoangluan,https://www.tiktok.com/@blvhoangluan,7572427460201942280
136,TikTok · Josh Leesman,Josh Leesman - lolesports #faker #t1 #worlds #loljattstats,"7636 Likes, 331 Comments. TikTok video from Josh Leesman (@esportsjatt): “#lolesports #faker #t1 #worlds #loljattstats”. t1.",https://www.tiktok.com/@esportsjatt/video/7570869871823637782,,,faker,114.9K+ views · 5 days ago,"Josh Leesman - lolesports #faker #t1 #worlds #loljattstats 7636 Likes, 331 Comments. TikTok video from Josh Leesman (@esportsjatt): “#lolesports #faker #t1 #worlds #loljattstats”. t1.",7636,331,esportsjatt,https://www.tiktok.com/@esportsjatt,7570869871823637782
137,TikTok · IWDominate_twitch,Why Faker is Considered the Greatest of All Time,Prime Faker was MILES ahead of the opponents back then. Everyone was playing looking at him knowing when he's down they can win. That's also why ...,https://www.tiktok.com/@iwdominate_twitch/video/7534928951291022623,https://serpapi.com/searches/691886205abea5a38f0e4f99/images/72984936b91b27855892ab6249047f6ec820c8c6348bee14cb429cceb33f74f2.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTh31WE_WR2X1HYcwJpT_dEaEMip8b74w80Qw,,115.1K+ views · 3 months ago,Why Faker is Considered the Greatest of All Time Prime Faker was MILES ahead of the opponents back then. Everyone was playing looking at him knowing when he's down they can win. That's also why ...,,,iwdominate_twitch,https://www.tiktok.com/@iwdominate_twitch,7534928951291022623
138,TikTok · LucyWeird 💖,Faker opina sobre la escena competitiva femenina en Worlds ...,"#leagueoflegends #faker #T1 #Worlds #esports. Keywords: opiniones de Faker sobre mujeres en esports, conferencia de prensa de Worlds 2025, ...",https://www.tiktok.com/@lucyweird/video/7570045552646163719,https://serpapi.com/searches/691886205abea5a38f0e4f99/images/72984936b91b27855892ab6249047f6e6dc660ad1946a7cd7d0d9e0e806e51f1.jpeg,,,27.8K+ views · 1 week ago,"Faker opina sobre la escena competitiva femenina en Worlds ... #leagueoflegends #faker #T1 #Worlds #esports. Keywords: opiniones de Faker sobre mujeres en esports, conferencia de prensa de Worlds 2025, ...",,,lucyweird,https://www.tiktok.com/@lucyweird,7570045552646163719
140,TikTok · Follow For More Worlds Content,Faker's Charm in Esports: A Moment to Remember,"654 Likes, TikTok video from Follow For More Worlds Content (@ggitsryan_): “Catch Faker's infectious smile and charm in this delightful ...",https://www.tiktok.com/@ggitsryan_/video/7570681975573351711,,,Faker's,20.7K+ views · 6 days ago,"Faker's Charm in Esports: A Moment to Remember 654 Likes, TikTok video from Follow For More Worlds Content (@ggitsryan_): “Catch Faker's infectious smile and charm in this delightful ...",654,,ggitsryan_,https://www.tiktok.com/@ggitsryan_,7570681975573351711
141,TikTok · SwordofAmbition,League of Legends: The Goat of Faker,"#faker #leagueoflegends #t1 #worlds. Keywords: Faker esports skills analysis, League of Legends greatest player, T1 Faker legacy, worlds ...",https://www.tiktok.com/@swordofambition/video/7570505788725218582,,,"faker, Faker, Faker",34.2K+ views · 6 days ago,"League of Legends: The Goat of Faker #faker #leagueoflegends #t1 #worlds. Keywords: Faker esports skills analysis, League of Legends greatest player, T1 Faker legacy, worlds ...",,,swordofambition,https://www.tiktok.com/@swordofambition,7570505788725218582
142,TikTok · LoL Esports,Atakhan Contest: T1 vs KT Grand Final Highlights,... come onnnn. 4d agoReply. 1. jesse. is faker trolled game 2? lol. 4d agoReply. 1. A ‍♂️. whats rhe standing? 4d agoReply. 8. View more replies (6).,https://www.tiktok.com/@lolesports/video/7570637877399309581,https://serpapi.com/searches/69188623e396ebea3a243f8d/images/865621a76f5d478110855ff8b929672d1f3e409f12b0d5e7200972db41a23d62.jpeg,,,587.6K+ views · 6 days ago,Atakhan Contest: T1 vs KT Grand Final Highlights ... come onnnn. 4d agoReply. 1. jesse. is faker trolled game 2? lol. 4d agoReply. 1. A ‍♂️. whats rhe standing? 4d agoReply. 8. View more replies (6).,,,lolesports,https://www.tiktok.com/@lolesports,7570637877399309581
144,TikTok · Cowsep News,#leagueoflegends #faker #esports #riotgames,"41 Likes, TikTok video from Cowsep News (@cowsep.news): “#leagueoflegends #faker #esports #riotgames”. original sound - Cowsep News.",https://www.tiktok.com/@cowsep.news/video/7544074456587668766,https://serpapi.com/searches/69188623e396ebea3a243f8d/images/865621a76f5d478110855ff8b929672d9211ff69ca8e7be308aa9da45da794f0.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQChUcTm9mAGtLETY5b5uomaJXQtudMRW5gpg,,1.4K+ views · 2 months ago,"#leagueoflegends #faker #esports #riotgames 41 Likes, TikTok video from Cowsep News (@cowsep.news): “#leagueoflegends #faker #esports #riotgames”. original sound - Cowsep News.",41,,cowsep.news,https://www.tiktok.com/@cowsep.news,7544074456587668766
145,TikTok · LoL Esports,Mister Fortune: T1 vs KT Grand Final Highlights,"Meski sempat tertinggal KT yang match point lebih dulu, T1 tetap semangat mengejar titel juara dunia dan alhasil, asa itu terkabulkan! Faker ...",https://www.tiktok.com/@lolesports/video/7570707011608808717,https://serpapi.com/searches/69188623e396ebea3a243f8d/images/865621a76f5d478110855ff8b929672df14f4ebeff6f63ed61be34358d3f6ea0.jpeg,,,1.3M+ views · 6 days ago,"Mister Fortune: T1 vs KT Grand Final Highlights Meski sempat tertinggal KT yang match point lebih dulu, T1 tetap semangat mengejar titel juara dunia dan alhasil, asa itu terkabulkan! Faker ...",,,lolesports,https://www.tiktok.com/@lolesports,7570707011608808717
146,TikTok · T1.Faker,Faker Highlights: Unbelievable Level 1 Plays in League of ...,"118 Likes, TikTok video from T1.Faker (@t1fakerfans): “Witness Faker's incredible skills with amazing level 1 highlights in League of ...",https://www.tiktok.com/@t1fakerfans/video/7473868613833887022,https://serpapi.com/searches/69188623e396ebea3a243f8d/images/865621a76f5d478110855ff8b929672df5d399601f8a8dd7cd8edce7b5ef640b.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcT5yaQtFS3jmWwnM0mP1Eq1WYiGMjBrcOI7zQ,,6.6K+ views · 8 months ago,"Faker Highlights: Unbelievable Level 1 Plays in League of ... 118 Likes, TikTok video from T1.Faker (@t1fakerfans): “Witness Faker's incredible skills with amazing level 1 highlights in League of ...",118,,t1fakerfans,https://www.tiktok.com/@t1fakerfans,7473868613833887022
147,TikTok · LoL Esports,Our Queen - League of Legends Worlds 2025 Opening ...,"2017: legends never die came out and faker lost his 3-peat then. 2025: the same song, the same singer and finally accomplish the impossible ...",https://www.tiktok.com/@lolesports/video/7570667459305295159,https://serpapi.com/searches/69188623e396ebea3a243f8d/images/865621a76f5d478110855ff8b929672d5b6f9a56de879229a9997e50d31a0cb5.jpeg,,,3.4M+ views · 6 days ago,"Our Queen - League of Legends Worlds 2025 Opening ... 2017: legends never die came out and faker lost his 3-peat then. 2025: the same song, the same singer and finally accomplish the impossible ...",,,lolesports,https://www.tiktok.com/@lolesports,7570667459305295159
148,TikTok · TEYA,Experience the Thrill of League of Legends Worlds Finals,No Faker or LoLEsports were interviewed in the making of this Tiktok. #leagueoflegends #leaguetiktok #leaguetok #cowsep #faker · original ...,https://www.tiktok.com/@whothehellisteya/video/7571078774268120342,https://serpapi.com/searches/69188623e396ebea3a243f8d/images/865621a76f5d478110855ff8b929672d180369a66cd9659423943a5721c139f0.jpeg,,,83.1K+ views · 5 days ago,Experience the Thrill of League of Legends Worlds Finals No Faker or LoLEsports were interviewed in the making of this Tiktok. #leagueoflegends #leaguetiktok #leaguetok #cowsep #faker · original ...,,,whothehellisteya,https://www.tiktok.com/@whothehellisteya,7571078774268120342
149,TikTok · OTP - League of Legends,"Faker, le joueur goatesque de League of Legends !",Merci de réessayer · recommend-cover. SOOP. 3129 · recommend-cover. Pixy (Crashing Out version). 74.9K · recommend-cover. eefjeuh. 12.8K.,https://www.tiktok.com/@otp_lol/video/7370721066521480480,https://serpapi.com/searches/69188623e396ebea3a243f8d/images/865621a76f5d478110855ff8b929672d3fa23c74b500aa8135b35be12f262a26.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTrd6E9vHgqv3i3qwpRJnZDocUBsXooIiQNqg,,154K+ views · 1 year ago,"Faker, le joueur goatesque de League of Legends ! Merci de réessayer · recommend-cover. SOOP. 3129 · recommend-cover. Pixy (Crashing Out version). 74.9K · recommend-cover. eefjeuh. 12.8K.",,,otp_lol,https://www.tiktok.com/@otp_lol,7370721066521480480
150,TikTok · LoL Esports,THE FAKER FLANK,"8613 Likes, 38 Comments. TikTok video from LoL Esports (@lolesports): “THE FAKER FLANK”. original sound - LoL Esports.",https://www.tiktok.com/@lolesports/video/7523745471911742775,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjsqlEmS0sg34Cgm1JjLW0O1mnwiCENAsq0M9Q-6SWKc_hImSWk-dehQ&s,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQaS2V_egpxEljqWngF811jASZ1W01a7PLU5A,,263.6K+ views · 4 months ago,"THE FAKER FLANK 8613 Likes, 38 Comments. TikTok video from LoL Esports (@lolesports): “THE FAKER FLANK”. original sound - LoL Esports.",8613,38,lolesports,https://www.tiktok.com/@lolesports,7523745471911742775
151,TikTok · LoL Esports,A world of 🐐🐐🐐 | double lift,El mejor jugador: T1 Faker El segundo mejor jugador: SKT Faker. 4d agoReply. 1720. View more replies (5). Azaaa. MENGAKUI ✓ DI AKUI DUNIA ...,https://www.tiktok.com/@lolesports/video/7571259499487481101,https://serpapi.com/searches/6918862795a6942bbfcdbdbc/images/1090f8c5fecf9527021fd68ffff7ca2b6e7a09d6e840788cc072782e800edb5f.jpeg,,,7.5M+ views · 4 days ago,A world of 🐐🐐🐐 | double lift El mejor jugador: T1 Faker El segundo mejor jugador: SKT Faker. 4d agoReply. 1720. View more replies (5). Azaaa. MENGAKUI ✓ DI AKUI DUNIA ...,,,lolesports,https://www.tiktok.com/@lolesports,7571259499487481101
153,"TikTok · Kèanne,D Feyd",Faker's Incredible Performance at Worlds 2025,"17.6K Likes, 46 Comments. TikTok video from Jόoan Kennedy` (@keannexhok): “Discover Faker's jaw-dropping moments at League of Legends Worlds ...",https://www.tiktok.com/@keannexhok/video/7570750898968726840,,,Faker's,147.7K+ views · 5 days ago,"Faker's Incredible Performance at Worlds 2025 17.6K Likes, 46 Comments. TikTok video from Jόoan Kennedy` (@keannexhok): “Discover Faker's jaw-dropping moments at League of Legends Worlds ...",17.6K,46,keannexhok,https://www.tiktok.com/@keannexhok,7570750898968726840
154,TikTok · sabsabibi on twitch guys,Faker and Ahri: A League of Legends Dream Match,"3025 j'aime,217 commentaires.Vidéo TikTok de sabsabibi on twitch guys (@sabyysaab) : « Discover the anticipation around Faker playing Ahri ...",https://www.tiktok.com/@sabyysaab/video/7570658493326200086,,,Faker,44.4K+ views · 6 days ago,"Faker and Ahri: A League of Legends Dream Match 3025 j'aime,217 commentaires.Vidéo TikTok de sabsabibi on twitch guys (@sabyysaab) : « Discover the anticipation around Faker playing Ahri ...",,,sabyysaab,https://www.tiktok.com/@sabyysaab,7570658493326200086
155,TikTok · GGEZ,Faker's Epic 1v1 Montage in League of Legends,"Faker's Epic 1v1 Montage in League of Legends. Watch Faker turn a 1v1 into a gameplay masterpiece! Discover incredible outplays, highlights, and ...",https://www.tiktok.com/@ggezmontages/video/7490550973690023190,https://serpapi.com/searches/6918862795a6942bbfcdbdbc/images/1090f8c5fecf9527021fd68ffff7ca2b55c99969bac39681ea2e9fd4015dd8a9.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcS-rQYzGnl9TGZZgDjcMBn_lcQcwTQhnIf-5A,,11.5K+ views · 7 months ago,"Faker's Epic 1v1 Montage in League of Legends Faker's Epic 1v1 Montage in League of Legends. Watch Faker turn a 1v1 into a gameplay masterpiece! Discover incredible outplays, highlights, and ...",,,ggezmontages,https://www.tiktok.com/@ggezmontages,7490550973690023190
156,TikTok · IWDominate_twitch,Exploring Faker's Remarkable Era in League of Legends,"#leagueoflegends #leaguecult. Keywords: Faker's golden era, League of Legends highlights, esports history analysis, Faker achievements in gaming ...",https://www.tiktok.com/@iwdominate_twitch/video/7560473371310378271,https://serpapi.com/searches/6918862795a6942bbfcdbdbc/images/1090f8c5fecf9527021fd68ffff7ca2b955486f69fae7847d8ae0c62e63e739e.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcS86bJkWNQT6UFQWzaTGEHyMEYVxdNEZ1cHJA,,2K+ views · 1 month ago,"Exploring Faker's Remarkable Era in League of Legends #leagueoflegends #leaguecult. Keywords: Faker's golden era, League of Legends highlights, esports history analysis, Faker achievements in gaming ...",,,iwdominate_twitch,https://www.tiktok.com/@iwdominate_twitch,7560473371310378271
157,TikTok · Vincii,Faker's Epic Moments in League of Legends,"34 Likes, TikTok video from Vincii (@obliv1on_4): “Explore the thrilling highlights of Faker in League of Legends.",https://www.tiktok.com/@obliv1on_4/video/7571501165603589397,,,Faker,2.4K+ views · 3 days ago,"Faker's Epic Moments in League of Legends 34 Likes, TikTok video from Vincii (@obliv1on_4): “Explore the thrilling highlights of Faker in League of Legends.",34,,obliv1on_4,https://www.tiktok.com/@obliv1on_4,7571501165603589397
158,TikTok · SPIN Esports,Faker gocekan nya 🔥🔥🔥🤯 #t1 #faker #lol #lolesports ...,"30 Likes, TikTok video from SPIN Esports (@spin_esports): “Faker gocekan nya #t1 #faker #lol #lolesports #spinesports”.",https://www.tiktok.com/@spin_esports/video/7162490338299350298,https://serpapi.com/searches/6918862795a6942bbfcdbdbc/images/1090f8c5fecf9527021fd68ffff7ca2b052a46c3c941a34f58e2d74e6eaf343c.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTAcbiHZzM7cqm8ik-1S_48pY40rNA1EZAORg,,2.4K+ views · 3 years ago,"Faker gocekan nya 🔥🔥🔥🤯 #t1 #faker #lol #lolesports ... 30 Likes, TikTok video from SPIN Esports (@spin_esports): “Faker gocekan nya #t1 #faker #lol #lolesports #spinesports”.",30,,spin_esports,https://www.tiktok.com/@spin_esports,7162490338299350298
159,TikTok · xiva<3,Reacciones de Stray Kids a Faker en League of Legends,"¡No te lo pierdas! #straykids #faker #reaction #fyp. Keywords: reacciones de Stray Kids a Faker, Faker en League of Legends, Stray Kids y Faker, ...",https://www.tiktok.com/@_itzxiva_/video/7541955754681470216,,,"faker, Faker, Faker, Faker",15.9M+ views · 2 months ago,"Reacciones de Stray Kids a Faker en League of Legends ¡No te lo pierdas! #straykids #faker #reaction #fyp. Keywords: reacciones de Stray Kids a Faker, Faker en League of Legends, Stray Kids y Faker, ...",,,_itzxiva_,https://www.tiktok.com/@_itzxiva_,7541955754681470216
160,TikTok · BrokenLeague,Iconic Faker Play in League of Legends History,#leagueoflegendsna #리그오브레전드 #leagueoflegends #faker #lolesports. This information is AI generated and may return results that are not ...,https://www.tiktok.com/@dailyleagu3/video/7273562756371074337,https://serpapi.com/searches/6918862b895d905240c5695c/images/641a63e9af0da0bee7db3e55cd189b16368fb4f6a515d6644502c8ac19e75448.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQ_Bq9EPK9y4_lh24cgcIdXt2C_1JVs0LCI4A,,392.3K+ views · 2 years ago,Iconic Faker Play in League of Legends History #leagueoflegendsna #리그오브레전드 #leagueoflegends #faker #lolesports. This information is AI generated and may return results that are not ...,,,dailyleagu3,https://www.tiktok.com/@dailyleagu3,7273562756371074337
161,TikTok · max_pax,Best Moments of Faker in League of Legends,"Watch now! #FAKER #leagueoflegends #loledit #gaming. Keywords: Faker League of Legends highlights, best of Faker gameplay, Faker League of ...",https://www.tiktok.com/@max_pax/video/7571219388582481153,https://serpapi.com/searches/6918862b895d905240c5695c/images/641a63e9af0da0bee7db3e55cd189b1685f7a89ac11cfd88e1dbb16c1ea6d04b.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQuyV1yMN2szQHe8km1hA8lC6M8qI-hcC00fw,,1.2M+ views · 4 days ago,"Best Moments of Faker in League of Legends Watch now! #FAKER #leagueoflegends #loledit #gaming. Keywords: Faker League of Legends highlights, best of Faker gameplay, Faker League of ...",,,max_pax,https://www.tiktok.com/@max_pax,7571219388582481153
163,TikTok · T1.Faker,Faker plays Twisted Face to perfection #fakerlol ...,"2216 Likes, TikTok video from T1.Faker (@t1fakerfans): “Faker plays Twisted Face to perfection #fakerlol #leagueoflegends #t1faker ...",https://www.tiktok.com/@t1fakerfans/video/7247512646797348139,https://serpapi.com/searches/6918862b895d905240c5695c/images/641a63e9af0da0bee7db3e55cd189b16fbc547bcb5bd63f3bed24113f39ae7e5.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcRRe8W5BfMMrTRsZTs3odaUXsHfH3TmYSqABA,,53.3K+ views · 2 years ago,"Faker plays Twisted Face to perfection #fakerlol ... 2216 Likes, TikTok video from T1.Faker (@t1fakerfans): “Faker plays Twisted Face to perfection #fakerlol #leagueoflegends #t1faker ...",2216,,t1fakerfans,https://www.tiktok.com/@t1fakerfans,7247512646797348139
164,TikTok · 𝙆𝙀𝙍𝙀𝘼𝙓,Faker's Impact on Wild Rift and SEA Games,TikTok video from KEREAX (@kereaxml): “Discover the influence of Faker in Wild Rift and its significance in the SEA Games 2025.,https://www.tiktok.com/@kereaxml/video/7570538284393286933,https://serpapi.com/searches/6918862b895d905240c5695c/images/641a63e9af0da0bee7db3e55cd189b1691def9942e75b76d835ddb899833c425.jpeg,,,2.7K+ views · 6 days ago,Faker's Impact on Wild Rift and SEA Games TikTok video from KEREAX (@kereaxml): “Discover the influence of Faker in Wild Rift and its significance in the SEA Games 2025.,,,kereaxml,https://www.tiktok.com/@kereaxml,7570538284393286933
